(Intercept),p_farm_inputs,n_dev_inputs,fst_ws,Precip8110Ws,Tmean8110Ws,MAXDEPTH,lakemorpho_fetch,BFIWs,AG_ECO3PLNLOW,AG_ECO3EHIGH,UNIQUE_ID,fitted,de,.xcoord,.ycoord
-0.30260997,0.115176619,4.00E-04,-0.003948805,-0.449672584,0.057475348,-0.119584022,0.064296655,-0.235487427,1.126184227,0,NLA_ND-10021,0.900243502,1.464478078,-217204.8947,2808826.57
-0.30260997,0.028489988,0,-0.001734109,-0.274049624,0.124951998,-0.018685003,0.074236469,-0.851065505,0,0,NLA_OR-10044,0.637452028,1.299708922,-1837604.643,2435555.36
-0.30260997,0.078141324,8.82E-04,-0.031803328,-0.855156407,0.144280496,-0.373700068,0.089181799,-0.174912793,1.126184227,0,NLA_IA-10048,0.581967944,0.146002038,161350.7403,1983868.573
-0.30260997,0.072666992,1.21E-04,-0.005140108,-0.643276395,0.261001358,-0.10837302,0.009468468,-0.133494949,1.126184227,0,NLA_TX-10030,0.549417533,-0.562030152,-328805.9213,973213.1944
-0.30260997,0.052627476,8.29E-04,-0.012174844,-0.894672637,0.183634812,-0.05605501,0.024326529,-0.182208453,1.126184227,0,NLA_KS-10056,0.543431167,-0.251626175,22920.77591,1715079.427
-0.30260997,0.027874246,9.78E-05,0,-0.392837296,0.074738191,-0.059792011,0.043163027,-0.291533524,1.126184227,0,NLA_ND-10059,0.900771144,1.498080352,-335228.696,2756958.355
-0.30260997,0.034543934,5.16E-04,0,-0.399197488,0.07682368,-0.130795024,0.035615761,-0.259771216,1.126184227,0,NLA_ND-10107,0.908627388,1.633269063,-365242.093,2721026.451
-0.30260997,0.003956846,0.008787535,-0.346770782,-1.228253429,0.12110648,-0.728715133,0.07541465,-0.616029083,0,1.320651303,NLA_CT-10004,0.344725179,0.565179544,1873704.819,2325065.129
-0.30260997,0.02987682,0.001291303,-0.049708597,-1.405082237,0.288169797,-0.104636019,0.890695204,-0.2707878,1.126184227,0,NLA_LA-10099,0.608066191,-0.247590458,308970.0623,760948.1401
-0.30260997,0.004304324,0.002680193,-0.41031221,-1.050839556,0.104093981,-0.205535038,0.228157754,-0.757384442,0,1.320651303,NLA_NH-10015,0.181216562,-0.927998909,1948627.331,2535128.012
-0.30260997,0.130253936,0.002209661,-0.174414588,-1.012062071,0.268509642,-0.246642045,0.376406855,-0.260467571,1.126184227,0,NLA_TX-10012,0.858511639,1.411812641,49316.2108,1012949.338
-0.30260997,0.023669779,3.19E-04,-0.001232364,-0.396695883,0.070090282,-0.38117407,0.067598312,-0.291533524,1.126184227,0,NLA_ND-10127,0.855597134,1.38128835,-416007.1277,2791043.242
-0.30260997,0.052030731,0.001809201,-0.003189633,-1.381668576,0.27158807,-0.123321023,0.406898414,-0.376564135,1.126184227,0,NLA_LA-10002,0.58745895,0.200332106,424056.9155,964759.1863
-0.30260997,0,1.68E-04,-0.624536908,-0.717285405,0.0647455,-0.119584022,0.025879903,-0.85890961,0,0,NLA_UT-10132,0.359021184,1.466813719,-1420280.692,1812503.617
-0.30260997,0.015187446,8.92E-05,-0.369082259,-0.423050883,0.091146894,-0.082214015,0.080535477,-0.883085669,0,0,NLA_UT-10087,0.497037369,1.376356289,-1365944.13,1872801.2
-0.30260997,0,0,-0.165485325,-0.619479877,0.043832064,-0.097162018,0.015915744,-0.655754413,1.126184227,0,NLA_MN-10098,0.179089696,-1.348756922,384189.0159,2810020.406
-0.30260997,0.141015659,3.21E-04,-0.002051624,-0.485745357,0.090013355,-0.179376033,0.092488737,-0.328843453,1.126184227,0,NLA_SD-10055,0.842888259,1.045147461,-204258.9123,2508025.388
-0.30260997,0,0,-0.447940068,-1.032108994,0.009001121,-0.186850034,0.015571265,-0.801717191,0,0,NLA_CO-10053,0.105076532,0.117565373,-1018809.419,1842954.588
-0.30260997,0,0,-0.022825648,-0.367364616,0.058874895,-0.261590048,0.038752128,-0.668097659,0,0,NLA_CO-10070,0.094486989,-1.216285905,-834542.2493,2036824.339
-0.30260997,0,0,-0.474733599,-0.592615952,0.065472331,-0.186850034,0.027142289,-0.718566329,1.126184227,0,NLA_MN-10113,0.566116051,0.844129019,16596.89592,2674070.896
-0.30260997,0.005054024,0.014724228,-0.481729722,-0.937988273,0.174729567,-0.074740014,0.011562936,-0.352269675,0,1.320651303,NLA_WV-10023,0.420075395,-0.185846827,1188973.092,1843605.273
-0.30260997,0.017330129,7.23E-05,-1.56E-05,-0.303942353,0.077583875,-0.037370007,0.114718824,-0.292140702,1.126184227,0,NLA_MT-10142,0.789681225,0.440071216,-619819.7734,2859508.47
-0.30260997,0.032026795,0.001830337,-0.585788489,-1.551928249,0.180524725,-0.343804063,0.019873278,-0.813864421,0,1.320651303,NLA_GA-10039,0.147820717,-0.189684811,1056968.178,1340820.247
-0.30260997,0.522909719,0.003812724,-0.226521016,-1.03186242,0.199955452,-0.048581009,0.023843801,-0.728776927,1.126184227,0,NLA_MD-10017,0.59909638,0.378280135,1754048.485,1899658.321
-0.30260997,0.24763713,0.001110061,-0.004700469,-0.817277745,0.126064827,-0.22048304,0.025370009,-0.492233894,1.126184227,0,NLA_IA-10085,0.863515269,1.673057082,180172.9414,2161385.705
-0.30260997,0,0.077969412,-6.10E-04,-1.44274606,0.285537345,-0.018685003,0.022009724,-0.244925631,1.126184227,0,NLA_LA-10137,0.518003028,0.085817105,463423.2705,828104.6002
-0.30260997,0.050351138,6.48E-04,-0.047046496,-0.532381221,0.179277066,-0.597920109,0.253799686,-0.336558964,1.126184227,0,NLA_OK-10003,0.602089583,0.138716074,-39201.6579,1455695.023
-0.30260997,0.097990327,0.004230572,-0.287212872,-0.959938396,0.151214666,-0.317645058,0.0260781,-0.485889207,0,1.320651303,NLA_OH-10014,0.381733822,-0.208142275,1262211.153,1991186.301
-0.30260997,0.031947099,0.009369293,-0.406477812,-1.396792707,0.143813262,-0.171902031,0.031600465,-0.792536879,0,0,NLA_WA-10070,0.06838225,-0.239607865,-1950760.933,2975001.776
-0.30260997,0.027175422,2.93E-04,-0.158255215,-0.497216372,0.07098404,-0.022422004,0.027294187,-0.867424765,0,0,NLA_UT-10094,0.159948376,-0.417334331,-1305295.483,2198728.758
-0.30260997,0.05201416,8.56E-05,-0.007066694,-0.547816776,0.167023323,-0.467125085,0.461948016,-0.394535527,1.126184227,0,NLA_KS-10057,0.57148066,-0.284637261,-201376.8634,1833354.357
-0.30260997,0.025601151,0.023642105,-0.273429417,-1.138597897,0.147989551,-0.022422004,0.039014904,-0.788135782,0,1.320651303,NLA_RI-10026,0.289171664,-0.410314207,2007279.532,2322457.918
-0.30260997,0,0,-0.183410374,-1.125231689,0.039052764,-0.937613471,0.094125637,-0.772408754,0,0,NLA_ID-10117,0.05333561,-0.169718457,-1561963.746,2625224.529
-0.30260997,0.11206569,0.017536418,-0.130626357,-1.070408226,0.188782736,-0.115847021,0.042850147,-0.29572846,0,1.320651303,NLA_KY-10024,0.365255229,-0.798319313,1025371.318,1692623.559
-0.30260997,0,3.81E-04,-0.399269771,-0.773917613,0.041440919,-0.21674604,0.038441483,-0.77888162,0,0,NLA_UT-10072,0.26973757,0.908967831,-1316792.926,1901188.655
-0.30260997,0.085490823,0.002807831,-0.341120636,-1.119564775,0.209020716,-0.190587035,0.064121084,-0.228698503,1.126184227,0,NLA_KY-10037,0.601993726,0.624487617,742560.8128,1623294.118
-0.30260997,0,0.001241266,-0.646178724,-1.183303406,0.193796798,-0.937987171,0.061312404,-0.449447516,0,1.320651303,NLA_KY-10003,0.163244172,-0.173555271,1084951.704,1585046.672
-0.30260997,0,3.96E-04,-0.664288359,-1.01897674,0.089916682,-0.11211002,0.014778221,-0.564367925,0,1.320651303,NLA_VT-10020,0.214137985,-0.551495664,1813040.109,2601980.17
-0.30260997,0.003989172,0.001674831,-0.081997194,-0.60861795,0.063420297,-0.205161338,0.012006283,-0.748993776,0,0,NLA_ID-10064,0.164715483,-0.238138677,-1569681.664,2593798.875
-0.30260997,0,8.46E-06,-0.560933673,-0.921698769,0.080653875,-0.149480027,0.090596674,-0.75289811,0,0,NLA_ID-10058,0.125011029,0.088052799,-1599753.822,2614629.359
-0.30260997,0.023937508,1.55E-04,-0.068663475,-0.382183966,0.092810791,-0.224220041,0.36979879,-0.551284366,1.126184227,0,NLA_SD-10157,0.705741542,0.308045109,-262411.444,2276681.729
-0.30260997,0.025575966,6.94E-04,-2.34E-04,-0.425321393,0.069795663,-0.127058023,0.06671498,-0.279386294,1.126184227,0,NLA_ND-10136,0.936386846,2.052609637,-292041.2599,2700286.483
-0.30260997,0,6.07E-04,-0.352709491,-0.783541003,0.041271657,-0.142006026,0.044366138,-0.765499272,0,0,NLA_UT-10201,0.29106708,0.889795627,-1317438.767,1898217.026
-0.30260997,0,0.16233654,0,-1.11620568,0.155536568,-0.142006026,0.028771699,-0.68024489,0,1.320651303,NLA_RI-10051,0.490341195,0.04778951,2003939.258,2346022.534
-0.30260997,0.047091372,0.001961824,-0.573421545,-0.910194201,0.148790613,-0.414807076,0.095599015,-0.428798037,0,1.320651303,NLA_MD-10010,0.161535808,-1.111148089,1465851.384,1987897.341
-0.30260997,0.139581427,1.85E-04,0,-0.709570123,0.181115334,-0.037370007,0.016077703,-0.302708338,1.126184227,0,NLA_KS-10021,0.491903041,-0.625389018,-117422.9607,1812980.566
-0.30260997,0,0,-0.543558431,-1.062185765,0.040885695,-0.173023132,0.015612315,-0.777422731,0,0,NLA_ID-10158,0.091138442,0.021172434,-1624535.754,2601005.725
-0.30260997,0,0,-0.041753027,-0.55668874,0.106494403,-0.395748372,0.104102909,-0.608022512,0,0,NLA_ID-10124,0.195330609,-0.202204717,-1681205.788,2430234.26
-0.30260997,0,0,-0.072068692,-0.673654642,-0.019851862,-0.168165031,0.040902459,-0.568068418,0,0,NLA_CO-10030,0.102951854,-0.882476812,-782387.3269,1789015.326
-0.30260997,0.145512263,0.001232891,-0.008309243,-0.720528883,0.111133978,-0.119584022,0.173445688,-0.647085598,1.126184227,0,NLA_IA-10087,0.867208343,1.635420301,88495.17742,2242400.66
-0.30260997,0.088041858,4.86E-04,-0.002558201,-0.413124872,0.068471619,-0.130795024,0.157897081,-0.310395407,1.126184227,0,NLA_ND-10015,0.90413064,1.479235504,-355982.9872,2823116.362
-0.30260997,0,0.127567388,-0.001653102,-0.882229558,0.152649084,-0.478336087,0.044152836,-0.798497176,0,0,NLA_WA-10073,0.111484071,-0.417908842,-1954253.208,3033402.898
-0.30260997,0,0,0,-0.276904625,0.108261652,0,0.018352157,-0.850306112,0,0,NLA_WY-10039,0.114373952,-1.224242531,-1043916.452,2494858.703
-0.30260997,0.156003216,7.43E-04,-0.198877373,-1.082481967,0.195431403,-0.160691029,0.033004923,-0.570919818,0,1.320651303,NLA_MO-10044,0.343868607,-0.52070359,364509.9317,1520541.577
-0.30260997,0.040703014,0.014261151,-0.150170785,-0.779585688,0.129131376,-0.298960055,0.089998316,-0.793887185,1.126184227,0,NLA_MI-10051,0.600897954,0.854767759,1015336.008,2201476.201
-0.30260997,0.016038559,0.026664813,-0.107667955,-0.74849018,0.126375102,-0.224220041,0.065393127,-0.848934009,1.126184227,0,NLA_MI-10067,0.651510278,1.012050725,993758.6045,2232566.334
-0.30260997,0.025262008,0.003726138,-0.194354898,-0.774040164,0.128270904,-0.411070075,0.065006222,-0.753914031,1.126184227,0,NLA_MI-10102,0.612308091,1.060378171,984309.5198,2219802.99
-0.30260997,0.044880369,0.002519401,-0.026792499,-0.773091379,0.127989782,-0.261590048,0.024264509,-0.69239212,1.126184227,0,NLA_MI-10122,0.678510679,0.993784299,964296.1632,2224458.577
-0.30260997,0.197383682,0.00190758,-0.174532443,-0.852563824,0.143575325,-0.242905044,0.029720718,-0.399142584,1.126184227,0,NLA_IA-10025,0.647354422,0.600327473,293310.6077,2057880.634
-0.30260997,0,9.75E-04,-0.240704272,-1.007206438,0.211923114,-0.429755079,0.064293828,-0.28951985,0,0,NLA_CA-10037,0.343040193,0.856896948,-2293153.363,1996409.043
-0.30260997,0.032213111,5.10E-04,-0.643567393,-1.518706881,0.188809712,-0.758611139,0.259832966,-0.755929487,0,1.320651303,NLA_GA-10014,0.10996941,-0.394766741,1063193.597,1369972.42
-0.30260997,0.002976588,1.10E-05,-0.389261685,-0.64900268,0.050473176,-0.093425017,0.04241231,-0.835035475,1.126184227,0,NLA_MT-10017,0.220026845,-0.698508626,-1257785.94,2916871.334
-0.30260997,0.128380026,2.63E-04,-0.008515026,-0.482362445,0.196689794,-0.05605501,0.195501051,-0.262627949,1.126184227,0,NLA_OK-10090,0.72316875,-0.057941501,-150898.4448,1384021.047
-0.30260997,0.023029119,0.003621651,-0.340096636,-1.195807885,0.16421973,-0.186850034,0.425495073,-0.456211638,0,0,NLA_OR-10039,0.193401066,-0.043328206,-2147040.565,2654937.079
-0.30260997,0.127275909,1.90E-04,-0.005954231,-0.467314681,0.195184564,-0.11211002,0.276800321,-0.25860696,1.126184227,0,NLA_OK-10077,0.624515547,-0.55274905,-231803.2889,1454747.69
-0.30260997,0.17148679,3.80E-04,-0.002857467,-0.534939612,0.087720938,-0.130795024,0.085128846,-0.400667119,1.126184227,0,NLA_ND-10043,0.752497872,0.530685751,-95834.66161,2568274.102
-0.30260997,0.07655112,0.002719581,-0.033654194,-0.905172843,0.155445069,-0.242905044,0.038321221,-0.269649735,1.126184227,0,NLA_IA-10062,0.42712942,-0.417588921,298014.7919,1977068.901
-0.30260997,0,4.80E-04,-0.676445513,-1.077764823,0.188070412,-0.142006026,0.016961222,-0.499887084,0,1.320651303,NLA_MO-10003,0.210781946,-0.627829729,415352.6684,1604645.59
-0.30260997,0.001025722,0.007388522,-0.529555329,-1.05536196,0.180679679,-0.033633006,0.014493715,-0.838158882,1.126184227,0,NLA_NJ-10020,0.440999243,0.707134247,1795659.401,2021930.988
-0.30260997,0.066632604,0,-0.183826311,-0.718272643,0.081368147,-0.149480027,0.02096693,-0.69239212,1.126184227,0,NLA_MN-10107,0.382762591,-0.205978464,264536.2707,2563808.446
-0.30260997,0.00282543,0.014256465,-0.178921462,-1.076306798,0.212476885,-0.123321023,0.010882595,-0.540073422,1.126184227,0,NLA_VA-10037,0.2882787,-0.52928667,1628981.305,1733793.167
-0.30260997,0.206604407,0.001843832,-0.354860832,-1.032703698,0.200678421,-0.046712509,0.037446519,-0.522255991,0,1.320651303,NLA_VA-10011,0.237381238,-1.15410529,1580433.544,1734542.398
-0.30260997,0.09248143,0.140875841,-0.010569119,-0.971841551,0.159995854,-0.497021091,0.045620224,-0.77663395,0,0,NLA_WA-10090,0.123365749,-0.322357375,-1953261.132,3003468.145
-0.30260997,0,0.003408317,-0.569202602,-1.157673783,0.057565784,-0.149480027,0.0199481,-0.558772588,0,1.320651303,NLA_VT-10001,0.078957599,-1.601736387,1879945.726,2658439.261
-0.30260997,0.063470135,8.33E-04,-0.195891872,-0.333926873,0.122963408,-0.138269025,0.044779318,-0.789569961,0,0,NLA_UT-10115,0.482031805,0.977344287,-1334572.685,1908128.09
-0.30260997,0.01171683,0.026932558,-0.240197208,-1.21722201,0.12504276,-0.130795024,0.007078976,-0.681287141,0,1.320651303,NLA_NJ-10018,0.304505385,-0.225283388,1760583.907,2173918.311
-0.30260997,0.193163431,0.001715571,0,-0.794176972,0.227623694,-0.037370007,0.043991218,-0.413005826,1.126184227,0,NLA_OK-10034,0.632060201,0.011288038,-182122.8736,1387920.67
-0.30260997,0.098265457,0,-0.006810227,-0.555068522,0.092979081,-0.160691029,0.003194147,-0.400858596,1.126184227,0,NLA_MN-10083,0.734001375,0.644443824,-29042.28213,2475510.427
-0.30260997,0.008271304,8.42E-04,-0.001910381,-0.538243013,0.087401253,-0.074740014,0.032492738,-0.376564135,1.126184227,0,NLA_SD-10100,0.8275263,1.124175527,-126142.118,2502192.595
-0.30260997,0.094325227,0.002583796,-0.091323537,-0.937049249,0.266734975,-0.067266012,0.006414943,-0.109325072,1.126184227,0,NLA_TX-10155,0.808561877,0.970316311,-18714.71842,1043710.551
-0.30260997,0,0.001316777,-0.507107287,-1.217777714,0.165758437,-1.068782195,0.430284454,-0.717514233,0,0,NLA_CA-10114,0.05269937,-0.154085663,-2139223.861,2028958.23
-0.30260997,0,0,0,-0.444714303,0.065778428,-0.224220041,0.029960514,-0.838158882,1.126184227,0,NLA_MT-10143,0.326575681,-0.615463339,-1268160.503,2961031.203
-0.30260997,0.049005649,1.93E-04,-2.42E-04,-0.461341244,0.082149274,-0.177507532,0.04118978,-0.340814432,1.126184227,0,NLA_ND-10074,0.873445572,1.432945635,-255237.5066,2563810.541
-0.30260997,0.14559934,6.69E-05,0,-0.476510689,0.082122227,-0.067266012,0.042602469,-0.341384575,1.126184227,0,NLA_ND-10006,0.895914409,1.460620845,-243379.5472,2555712.548
-0.30260997,0.001539033,7.41E-04,-0.665755635,-1.059090628,0.188700182,-0.747400137,0.06235127,-0.37131347,0,1.320651303,NLA_MO-10001,0.200229055,-0.292885153,443058.342,1644096.75
-0.30260997,0.071670393,0.00395816,-0.421294441,-1.144156925,0.130310584,-0.186850034,0.029817638,-0.616728116,0,1.320651303,NLA_CT-10008,0.265670589,-0.381424874,1958739.957,2354581.746
-0.30260997,0,0,-0.200545832,-1.187511895,0.14527757,-0.063529012,0.013505363,-0.813864421,0,1.320651303,NLA_RI-10050,0.261707887,-0.428778017,1999970.391,2314933.775
-0.30260997,0.005636084,0.001753404,-0.508226322,-1.016786365,0.212140178,-0.149480027,0.014751541,-0.643688336,1.126184227,0,NLA_VA-10046,0.444630809,0.552745848,1652847.075,1801380.011
-0.30260997,0.034510726,0.002294963,-0.383050284,-1.000896422,0.194125227,-0.100899018,0.007650138,-0.511808249,0,1.320651303,NLA_VA-10023,0.392835682,-0.174359619,1579829.316,1840057.637
-0.30260997,0,6.54E-04,-0.49658968,-1.174766274,0.095017296,-0.896880164,0.060373901,-0.558772588,0,1.320651303,NLA_VT-10002,0.056649495,-1.341089971,1840007.566,2502719.28
-0.30260997,0,1.25E-04,-0.42034359,-0.620525857,0.081984648,-0.295223054,0.01665681,-0.756067313,0,0,NLA_UT-10156,0.350351138,1.198744309,-1351229.68,1863575.116
-0.30260997,4.45E-04,1.61E-05,-0.654709284,-1.779692799,0.142248273,-1.121100205,0.16588247,-0.691985955,0,0,NLA_OR-10123,0.027883912,0.208385941,-2105624.713,2628013.067
-0.30260997,0,0,-0.684566986,-0.963627034,0.029501013,-0.130795024,0.006493855,-0.838158882,0,0,NLA_CO-10054,0.04277682,-0.70588351,-958844.2674,1944688.46
-0.30260997,0.122766064,0.010559051,-0.352753065,-0.822755161,0.117454932,-0.224220041,0.034860518,-0.789569961,1.126184227,0,NLA_MI-10009,0.431050864,0.323700469,849583.7186,2294244.013
-0.30260997,0,1.30E-04,-0.622847062,-1.01191802,0.0549847,-0.093051317,0.031373645,-0.583067048,0,1.320651303,NLA_NH-10007,0.089276742,-1.597286142,1940329.031,2683253.812
-0.30260997,0.022435316,0.005279901,-0.30089417,-0.887326796,0.146152717,-0.074740014,0.025824812,-0.350789531,0,1.320651303,NLA_OH-10063,0.785666955,1.21111432,1155265.642,2096101.987
-0.30260997,0.029292363,7.17E-04,-0.121848864,-0.877608972,0.219414684,-0.186850034,0.022059392,-0.157913992,1.126184227,0,NLA_OK-10120,0.534067974,-0.093014525,-88260.73629,1513999.225
-0.30260997,0.061945407,0.001162128,-0.009658638,-0.553244896,0.093913946,-0.097162018,0.046312867,-0.391181822,1.126184227,0,NLA_SD-10132,0.773406498,0.768765255,-40866.63053,2471863.137
-0.30260997,0.142187139,0.006280038,-0.036342385,-1.028502818,0.286522431,-0.063529012,0.041514266,-0.109325072,1.126184227,0,NLA_TX-10149,0.573254609,-0.250930698,9191.871305,876405.3163
-0.30260997,0.211718539,0.003942073,0,-0.880081404,0.272348082,-0.089688016,0.041492648,-0.145804886,1.126184227,0,NLA_TX-10169,0.613241841,-0.260721969,-106147.8236,1000512.659
-0.30260997,0.032585671,3.85E-04,-0.559115517,-1.041314981,0.108886486,-0.149480027,0.023989771,-0.473863542,0,1.320651303,NLA_PA-10010,0.38648218,0.096706564,1643545.357,2282353.605
-0.30260997,0.035196499,0.003528813,-0.432597987,-1.004718933,0.113837452,-0.074740014,0.022321951,-0.520773754,0,1.320651303,NLA_PA-10032,0.409864726,-0.004026388,1664208.139,2259029.317
-0.30260997,0,3.20E-04,-0.288004447,-0.644357678,0.055799928,-0.355015065,0.032884132,-0.668097659,1.126184227,0,NLA_MN-10054,0.413573388,0.212719965,198446.03,2735250.179
-0.30260997,0.116190856,0.001199353,-0.028634531,-0.823663158,0.126533461,-0.089688016,0.025382213,-0.487461699,1.126184227,0,NLA_IA-10069,0.777639443,1.105334791,268906.3626,2129941.277
-0.30260997,0,0.137179909,0,-0.435700914,0.237072166,-0.142006026,0.032597172,-0.400858596,0,0,NLA_CA-10025,0.438197312,0.145709734,-2179338.637,2014384.95
-0.30260997,0.06451994,0.002890042,-0.070334125,-0.914446971,0.164020619,-0.242905044,0.03672849,-0.157913992,1.126184227,0,NLA_MO-10049,0.352145524,-0.795090076,204834.9121,1898643.503
-0.30260997,0.042449985,3.79E-05,0,-0.35817275,0.074412783,-0.149480027,0.02838221,-0.813864421,1.126184227,0,NLA_MT-10004,0.725255929,0.837311198,-1194057.633,2978404.974
-0.30260997,0.003861872,3.50E-06,-0.00809946,-0.313712049,0.09931306,-0.175639032,0.065708865,-0.76502761,0,0,NLA_NV-10019,0.196239235,-0.494028303,-1693786.897,2207007.486
-0.30260997,0,0,-0.004539745,-0.385948796,0.113022065,-0.093425017,0.01524313,-0.838158882,0,0,NLA_NV-10090,0.402916908,0.622460673,-1834473.75,2286984.516
-0.30260997,0.009319896,7.06E-05,-0.033181976,-0.289749954,0.114553027,-0.213009039,0.580641808,-0.772279099,0,0,NLA_NV-10036,0.304123629,-0.400932373,-1850675.133,2183029.046
-0.30260997,0.009732374,0.008684568,-0.535238419,-1.174103958,0.137936602,-0.018685003,0.042066001,-0.668590008,0,1.320651303,NLA_RI-10015,0.285522628,-0.217225107,1989492.662,2349613.399
-0.30260997,0.001274449,0.089654576,-0.003640128,-0.742051996,0.114562658,-0.298960055,0.094826232,-0.643803199,1.126184227,0,NLA_MN-10042,0.716585983,1.007810248,217409.3839,2438557.936
-0.30260997,0,0.00368852,-0.318614684,-1.079485179,0.156540413,-0.134532025,0.0551505,-0.763793767,0,0,NLA_WA-10093,0.190941081,0.451231809,-2010106.495,2979532.038
-0.30260997,0.003053299,0.024888966,-0.267610337,-1.184103132,0.147750754,-0.059792011,0.019646452,-0.813864421,0,1.320651303,NLA_RI-10052,0.242914798,-0.50468118,2007837.917,2309495.505
-0.30260997,0.109452542,2.57E-04,-0.011758008,-0.555618903,0.081182712,-0.11211002,0.041254415,-0.388711365,1.126184227,0,NLA_SD-10023,0.748346564,0.61930196,-104656.5349,2517482.282
-0.30260997,0,0.013233167,-0.283410179,-1.168981059,0.137336323,-0.071003013,0.075226832,-0.641296478,0,1.320651303,NLA_NJ-10002,0.378001903,-0.061372503,1777495.931,2192461.509
-0.30260997,0,0.038123231,-0.534465446,-1.180391047,0.13656521,-0.100899018,0.011528747,-0.566870741,0,1.320651303,NLA_NJ-10019,0.323657405,-0.038569488,1778816.904,2207530.037
-0.30260997,0,7.37E-05,-0.511371954,-0.710546009,0.060469917,-0.059792011,0.081208527,-0.936601519,0,0,NLA_UT-10042,0.236916596,0.730257634,-1460671.72,1738528.241
-0.30260997,0.002744874,7.57E-05,-0.42188986,-0.456190778,0.112283024,-0.063529012,0.048794808,-0.875188028,0,0,NLA_UT-10168,0.493920245,1.446883517,-1410228.63,1855105.748
-0.30260997,0,1.98E-04,-0.536391802,-0.659430353,0.071803696,-0.071003013,0.054717097,-0.933854927,0,0,NLA_UT-10083,0.349936475,1.271494527,-1450440.408,1770801.884
-0.30260997,0,0,-0.579982075,-0.783582174,0.084227166,-0.204040237,0.021083506,-0.813864421,0,0,NLA_ID-10063,0.051819288,-0.809361116,-1482992.503,3018779.717
-0.30260997,0,0,-0.552211806,-0.792636591,0.090612785,-0.100151618,0.05266229,-0.882611831,0,0,NLA_ID-10062,0.058029829,-0.781465256,-1543431.985,2998450.909
-0.30260997,0,0,-0.578028587,-0.791253012,0.110506271,-0.168912431,0.089140787,-0.772566744,0,0,NLA_ID-10034,0.13133606,0.043595025,-1546836.177,2892904.999
-0.30260997,0,0,-0.541212791,-0.84190035,0.092268037,-0.128552823,0.02997423,-0.873404032,0,0,NLA_ID-10156,0.056378963,-0.733715663,-1548249.367,2979192.403
-0.30260997,0.023624794,8.07E-05,0,-0.345395137,0.167423335,-0.063529012,0.15845818,-0.251027268,1.126184227,0,NLA_CO-10028,0.66390536,-0.316151644,-585216.7737,1717287.799
-0.30260997,0,0,-0.644270197,-1.063214554,0.102809471,-0.579235106,0.034528311,-0.596122426,0,1.320651303,NLA_NY-10018,0.061764468,-1.474566808,1788587.885,2485418.639
-0.30260997,0.09677242,0.001577515,-1.51E-05,-0.501087056,0.251363454,-0.029896005,0.00988242,-0.104303579,1.126184227,0,NLA_TX-10116,0.645176974,-0.433951931,-427757.2743,1057020.885
-0.30260997,0,7.82E-04,-0.263433759,-1.757785003,0.155030485,-0.033633006,0.014917604,-0.553567886,0,0,NLA_WA-10040,0.074997694,-0.253080074,-2129805.775,2920126.939
-0.30260997,0.001312413,0,-0.545372424,-0.702756878,0.100241732,-0.5497128,0.027091774,-0.882805628,0,0,NLA_ID-10114,0.050576957,-0.559306194,-1545619.247,2948359.148
-0.30260997,3.09E-04,1.73E-04,-0.566783261,-0.800180523,0.102325436,-0.173023132,0.004120982,-0.927699207,0,0,NLA_ID-10072,0.062170174,-0.531816215,-1567424.92,2952870.857
-0.30260997,0,2.99E-04,-0.443389977,-0.684038856,0.10382504,-0.391263972,0.048883782,-0.874600572,0,0,NLA_ID-10044,0.059294868,-0.702660586,-1528034.244,2964510.677
-0.30260997,0,0,-0.577651539,-1.025273722,0.073398103,-0.242905044,0.01886471,-0.72883381,0,1.320651303,NLA_NY-10028,0.118153268,-1.026712032,1704605.793,2571414.706
-0.30260997,0.064974517,0.058598705,-0.03741711,-1.010582303,0.194336002,-0.029896005,0.014948207,-0.627153116,0,1.320651303,NLA_VA-10035,0.310570938,-0.922679485,1403658.978,1709259.665
-0.30260997,0,2.28E-04,0,-0.455561181,0.08917451,-0.074740014,0.025482351,-0.279386294,1.126184227,0,NLA_SD-10108,0.690580972,0.191379347,-294791.815,2513420.43
-0.30260997,0,0,-0.446573887,-1.152665761,0.109782806,-0.205535038,0.015597708,-0.850306112,0,0,NLA_CA-10042,0.059460047,-0.41034561,-2104234.392,2212272.06
-0.30260997,0.001013105,3.89E-04,-0.003546919,-0.46083808,0.257283305,-0.160691029,0.079438843,-0.189342131,1.126184227,0,NLA_TX-10083,0.595267966,-0.44500309,-497919.5712,1032478.894
-0.30260997,0,0,-0.616834667,-1.055596708,0.087946967,-0.153217028,0.014200995,-0.619508739,0,1.320651303,NLA_NY-10032,0.094434764,-1.416895817,1774766.984,2527447.593
-0.30260997,4.17E-04,8.96E-04,-0.421205717,-0.607578739,0.14146794,-0.855773156,0.113290836,-0.836588129,0,0,NLA_OR-10057,0.10081348,0.098392025,-2155545.675,2432309.74
-0.30260997,0,0,0,-0.404273315,0.238745867,-0.05605501,0.045493331,-0.46071744,0,0,NLA_CA-10124,0.478465692,0.368237822,-2150144.052,1954385.485
-0.30260997,0.006919938,0.023761382,-0.257473448,-1.060724667,0.177518752,-0.115847021,0.028781561,-0.782773592,1.126184227,0,NLA_NJ-10001,0.291727581,-0.209803559,1798761.559,2087381.881
